os,cpu,gpu,ram,kernel,driver,cpuscheduler, , , , , 
Arch Linux,AMD Ryzen 7 5800X 8-Core Processor,Radeon RX 6700/6700 XT/6750 XT / 6800M/6850M XT,16300712,6.1.12-arch1-1,4.6 Mesa 22.3.6,schedutil, , , , , 
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
73.5943,13588,41.4573,99,75,67,2343,1000,3.29343,133,6.86533,9949471629
74.7775,13373,41.4573,99,75,67,2343,1000,3.29343,133,6.86533,10049528885
77.006,12986,30.3797,99,76,67,2340,1000,3.29668,133,6.86554,10149584852
98.4834,10154,30.3797,99,76,67,2340,1000,3.29668,133,6.86554,10249641528
72.1605,13858,30.3797,99,76,67,2340,1000,3.29668,133,6.86554,10349699514
78.7712,12695,30.3797,99,76,67,2340,1000,3.29668,133,6.86554,10449756510
74.195,13478,30.3797,99,76,67,2340,1000,3.29668,133,6.86554,10549798236
80.5932,12408,39.0606,97,76,67,2283,1000,3.32052,131,6.86385,10649855863
73.9919,13515,39.0606,97,76,67,2283,1000,3.32052,131,6.86385,10749913549
81.0438,12339,39.0606,97,76,67,2283,1000,3.32052,131,6.86385,10849971465
60.3537,16569,39.0606,97,76,67,2283,1000,3.32052,131,6.86385,10950030061
72.3014,13831,39.0606,97,76,67,2283,1000,3.32052,131,6.86385,11050089068
70.6165,14161,37.8049,99,77,67,2345,1000,3.38263,133,6.86176,11150146284
100.261,9974,37.8049,99,77,67,2345,1000,3.38263,133,6.86176,11250204450
74.8951,13352,37.8049,99,77,67,2345,1000,3.38263,133,6.86176,11350263656
78.0579,12811,37.8049,99,77,67,2345,1000,3.38263,133,6.86176,11450322653
81.5262,12266,37.8049,99,77,67,2345,1000,3.38263,133,6.86176,11550379499
44.5414,22451,35.3086,96,77,67,2275,1000,3.38263,131,6.86219,11650436455
76.2079,13122,35.3086,96,77,67,2275,1000,3.38263,131,6.86219,11750493471
66.7379,14984,35.3086,96,77,67,2275,1000,3.38263,131,6.86219,11850550708
27.1208,36872,35.3086,96,77,67,2275,1000,3.38263,131,6.86219,11950666244
70.8667,14111,35.3086,96,77,67,2275,1000,3.38263,131,6.86219,12050724110
74.3108,13457,47.4723,99,77,67,2340,1000,3.42712,132,6.9101,12150781326
78.284,12774,47.4723,99,77,67,2340,1000,3.42712,132,6.9101,12250839223
92.2935,10835,47.4723,99,77,67,2340,1000,3.42712,132,6.9101,12350895949
67.8702,14734,47.4723,99,77,67,2340,1000,3.42712,132,6.9101,12450953095
90.0171,11109,47.4723,99,77,67,2340,1000,3.42712,132,6.9101,12551010421
62.4961,16001,43.1056,96,77,67,2272,1000,3.52869,131,7.116,12651069598
89.1902,11212,43.1056,96,77,67,2272,1000,3.52869,131,7.116,12751129254
69.5894,14370,43.1056,96,77,67,2272,1000,3.52869,131,7.116,12851187210
74.2556,13467,43.1056,96,77,67,2272,1000,3.52869,131,7.116,12951245306
44.6688,22387,43.1056,96,77,67,2272,1000,3.52869,131,7.116,13051285423
53.7201,18615,34.8148,98,78,67,2327,1000,3.53474,131,7.11589,13151342709
51.2085,19528,34.8148,98,78,67,2327,1000,3.53474,131,7.11589,13251400065
75.2899,13282,34.8148,98,78,67,2327,1000,3.53474,131,7.11589,13351456561
74.6938,13388,34.8148,98,78,67,2327,1000,3.53474,131,7.11589,13451514107
77.0891,12972,34.8148,98,78,67,2327,1000,3.53474,131,7.11589,13551574984
72.1761,13855,35.732,97,78,67,2293,1000,3.57684,131,7.11356,13651631050
72.3641,13819,35.732,97,78,67,2293,1000,3.57684,131,7.11356,13751698536
72.5742,13779,35.732,97,78,67,2293,1000,3.57684,131,7.11356,13851757002
39.2234,25495,35.732,97,78,67,2293,1000,3.57684,131,7.11356,13951801069
79.0389,12652,35.732,97,78,67,2293,1000,3.57684,131,7.11356,14051860445
67.7094,14769,34.7666,96,78,67,2266,1000,3.58748,130,7.11856,14151916521
68.4229,14615,34.7666,96,78,67,2266,1000,3.58748,130,7.11856,14251972637
79.1954,12627,34.7666,96,78,67,2266,1000,3.58748,130,7.11856,14352030194
78.6782,12710,34.7666,96,78,67,2266,1000,3.58748,130,7.11856,14452087540
71.2606,14033,34.7666,96,78,67,2266,1000,3.58748,130,7.11856,14552145096
50.8001,19685,34.7666,96,78,67,2266,1000,3.58748,130,7.11856,14652203352
91.617,10915,25.0594,99,77,68,2351,1000,3.59398,132,7.11299,14752259659
69.056,14481,25.0594,99,77,68,2351,1000,3.59398,132,7.11299,14852320025
73.0834,13683,25.0594,99,77,68,2351,1000,3.59398,132,7.11299,14952377521
70.1902,14247,25.0594,99,77,68,2351,1000,3.59398,132,7.11299,15052434017
74.8615,13358,25.0594,99,77,68,2351,1000,3.59398,132,7.11299,15152491344
74.2225,13473,35.3808,95,77,68,2242,1000,3.66473,129,7.11767,15252548640
76.2079,13122,35.3808,95,77,68,2242,1000,3.66473,129,7.11767,15352604206
78.4129,12753,35.3808,95,77,68,2242,1000,3.66473,129,7.11767,15452662622
69.9741,14291,35.3808,95,77,68,2242,1000,3.66473,129,7.11767,15552728749
