os,cpu,gpu,ram,kernel,driver,cpuscheduler, , , , ,
Arch Linux,AMD Ryzen 7 5800X 8-Core Processor,Radeon RX 6700/6700 XT/6750 XT / 6800M/6850M XT,16300712,6.1.12-arch1-1,4.6 Mesa 22.3.6,schedutil, , , , ,
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
85.6604,11674,38.2641,96,76,66,2312,1000,2.7942,138,6.35868,12789892265
95.9325,10424,38.2641,96,76,66,2312,1000,2.7942,138,6.35868,12889948971
79.8594,12522,38.2641,96,76,66,2312,1000,2.7942,138,6.35868,12990005627
68.0457,14696,38.2641,96,76,66,2312,1000,2.7942,138,6.35868,13090063983
78.1616,12794,35.679,96,76,65,2312,1000,2.86644,138,6.36169,13190120279
73.8989,13532,35.679,96,76,65,2312,1000,2.86644,138,6.36169,13290180866
101.399,9862,35.679,96,76,65,2312,1000,2.86644,138,6.36169,13390237462
80.5477,12415,35.679,96,76,65,2312,1000,2.86644,138,6.36169,13490295678
87.146,11475,35.679,96,76,65,2312,1000,2.86644,138,6.36169,13590352264
69.5701,14374,33.869,98,76,66,2385,1000,2.88958,139,6.35735,13690408761
77.2439,12946,33.869,98,76,66,2385,1000,2.88958,139,6.35735,13790466967
75.188,13300,33.869,98,76,66,2385,1000,2.88958,139,6.35735,13890524483
87.2524,11461,33.869,98,76,66,2385,1000,2.88958,139,6.35735,13990582709
47.0876,21237,33.869,98,76,66,2385,1000,2.88958,139,6.35735,14090682936
75.9648,13164,32.5466,96,75,65,2296,1000,2.90294,136,6.35724,14190742212
79.2896,12612,32.5466,96,75,65,2296,1000,2.90294,136,6.35724,14290802618
76.0745,13145,32.5466,96,75,65,2296,1000,2.90294,136,6.35724,14390860744
70.4275,14199,32.5466,96,75,65,2296,1000,2.90294,136,6.35724,14490917901
67.838,14741,32.5466,96,75,65,2296,1000,2.90294,136,6.35724,14590973977
83.661,11953,33.4165,93,76,66,2234,1000,2.93882,135,6.35662,14691030303
70.4176,14201,33.4165,93,76,66,2234,1000,2.93882,135,6.35662,14791090139
66.0153,15148,33.4165,93,76,66,2234,1000,2.93882,135,6.35662,14891146316
64.4912,15506,33.4165,93,76,66,2234,1000,2.93882,135,6.35662,14991204482
71.2099,14043,33.4165,93,76,66,2234,1000,2.93882,135,6.35662,15091260868
72.1553,13859,37.3479,99,76,66,2410,1000,2.90019,138,6.35547,15191318244
70.3284,14219,37.3479,99,76,66,2410,1000,2.90019,138,6.35547,15291374211
76.5638,13061,37.3479,99,76,66,2410,1000,2.90019,138,6.35547,15391430187
70.5567,14173,37.3479,99,76,66,2410,1000,2.90019,138,6.35547,15491489103
87.8349,11385,37.3479,99,76,66,2410,1000,2.90019,138,6.35547,15591545069
68.451,14609,32.2943,97,75,66,2319,1000,2.99526,137,6.356,15691602726
73.4646,13612,32.2943,97,75,66,2319,1000,2.99526,137,6.356,15791658952
70.1311,14259,32.2943,97,75,66,2319,1000,2.99526,137,6.356,15891715088
83.0703,12038,32.2943,97,75,66,2319,1000,2.99526,137,6.356,15991776204
66.6001,15015,32.2943,97,75,66,2319,1000,2.99526,137,6.356,16091833230
75.5401,13238,26.9802,93,75,66,2229,1000,3.01112,132,6.35573,16191890057
66.6001,15015,26.9802,93,75,66,2229,1000,3.01112,132,6.35573,16291925103
78.235,12782,26.9802,93,75,66,2229,1000,3.01112,132,6.35573,16391989659
69.7447,14338,26.9802,93,75,66,2229,1000,3.01112,132,6.35573,16492047845
66.1507,15117,26.9802,93,75,66,2229,1000,3.01112,132,6.35573,16592105112
102.302,9775,5.70388,99,74,66,2387,1000,2.82751,138,6.36006,16692161148
74.0631,13502,5.70388,99,74,66,2387,1000,2.82751,138,6.36006,16792219674
72.6216,13770,5.70388,99,74,66,2387,1000,2.82751,138,6.36006,16892275650
71.3114,14023,5.70388,99,74,66,2387,1000,2.82751,138,6.36006,16992333637
140.885,7098,5.70388,99,74,66,2387,1000,2.82751,138,6.36006,17092390653
72.1189,13866,9.4176,99,72,66,2382,1000,2.82751,137,6.35957,17192447149
71.9735,13894,9.4176,99,72,66,2382,1000,2.82751,137,6.35957,17292503765
71.3419,14017,9.4176,99,72,66,2382,1000,2.82751,137,6.35957,17392560872
71.7463,13938,9.4176,99,72,66,2382,1000,2.82751,137,6.35957,17492617628
69.512,14386,9.4176,99,72,66,2382,1000,2.82751,137,6.35957,17592673834
70.8115,14122,5.03686,98,71,66,2375,1000,2.82555,136,6.35957,17692730650
72.5742,13779,5.03686,98,71,66,2375,1000,2.82555,136,6.35957,17792787177
68.8705,14520,5.03686,98,71,66,2375,1000,2.82555,136,6.35957,17892843623
73.2601,13650,5.03686,98,71,66,2375,1000,2.82555,136,6.35957,17992900359
70.4374,14197,5.03686,98,71,66,2375,1000,2.82555,136,6.35957,18092958175
74.3771,13445,8.07833,99,70,66,2378,1000,2.83908,136,6.35982,18193014612
81.6127,12253,8.07833,99,70,66,2378,1000,2.83908,136,6.35982,18293070258
70.5368,14177,8.07833,99,70,66,2378,1000,2.83908,136,6.35982,18393127674
64.8593,15418,8.07833,99,70,66,2378,1000,2.83908,136,6.35982,18493183820
73.5781,13591,8.07833,99,70,66,2378,1000,2.83908,136,6.35982,18593241157
66.0895,15131,12.0347,99,70,66,2379,1000,2.83908,136,6.35982,18693287373
64.119,15596,12.0347,99,70,66,2379,1000,2.83908,136,6.35982,18793344469
71.1035,14064,12.0347,99,70,66,2379,1000,2.83908,136,6.35982,18893400705
77.815,12851,12.0347,99,70,66,2379,1000,2.83908,136,6.35982,18993459061
69.8227,14322,12.0347,99,70,66,2379,1000,2.83908,136,6.35982,19093515218
68.8137,14532,12.0347,99,70,66,2379,1000,2.83908,136,6.35982,19193572024
69.1802,14455,4.47761,99,69,67,2370,1000,2.82669,136,6.36006,19293628370
75.4831,13248,4.47761,99,69,67,2370,1000,2.82669,136,6.36006,19393684616
70.7914,14126,4.47761,99,69,67,2370,1000,2.82669,136,6.36006,19493741223
71.1744,14050,4.47761,99,69,67,2370,1000,2.82669,136,6.36006,19593798129
73.5781,13591,4.47761,99,69,67,2370,1000,2.82669,136,6.36006,19693854355
70.2494,14235,6.40394,99,68,67,2374,1000,2.82669,135,6.35981,19793911041
74.4768,13427,6.40394,99,68,67,2374,1000,2.82669,135,6.35981,19893968118
72.4795,13797,6.40394,99,68,67,2374,1000,2.82669,135,6.35981,19994026974
98.7069,10131,6.40394,99,68,67,2374,1000,2.82669,135,6.35981,20094083880
74.3494,13450,6.40394,99,68,67,2374,1000,2.82669,135,6.35981,20194141746
71.1187,14061,5.85366,99,67,67,2384,1000,2.82473,137,6.36886,20294201033
68.79,14537,5.85366,99,67,67,2384,1000,2.82473,137,6.36886,20394256729
75.7978,13193,5.85366,99,67,67,2384,1000,2.82473,137,6.36886,20494313095
66.7468,14982,5.85366,99,67,67,2384,1000,2.82473,137,6.36886,20594369651
69.4589,14397,5.85366,99,67,67,2384,1000,2.82473,137,6.36886,20694426008
70.8416,14116,5.72139,99,66,67,2376,1000,2.83037,136,6.37654,20794481204
67.4082,14835,5.72139,99,66,67,2376,1000,2.83037,136,6.37654,20894537610
69.5362,14381,5.72139,99,66,67,2376,1000,2.83037,136,6.37654,20994593596
67.7966,14750,5.72139,99,66,67,2376,1000,2.83037,136,6.37654,21094649803
73.373,13629,5.72139,99,66,67,2376,1000,2.83037,136,6.37654,21194705909
69.118,14468,5.3152,98,65,67,2369,1000,2.83037,136,6.37701,21294761945
69.6427,14359,5.3152,98,65,67,2369,1000,2.83037,136,6.37701,21394817801
86.7604,11526,5.3152,98,65,67,2369,1000,2.83037,136,6.37701,21494874007
70.6314,14158,5.3152,98,65,67,2369,1000,2.83037,136,6.37701,21594929934
69.9545,14295,5.3152,98,65,67,2369,1000,2.83037,136,6.37701,21694986410
73.3783,13628,4.3956,99,64,66,2363,1000,2.82669,136,6.37365,21795042126
66.8673,14955,4.3956,99,64,66,2363,1000,2.82669,136,6.37365,21895098072
70.6065,14163,4.3956,99,64,66,2363,1000,2.82669,136,6.37365,21995153739
69.6233,14363,4.3956,99,64,66,2363,1000,2.82669,136,6.37365,22095209425
70.6714,14150,4.3956,99,64,66,2363,1000,2.82669,136,6.37365,22195268531
72.6691,13761,3.97022,99,63,67,2365,1000,2.82669,136,6.37076,22295326727
71.4847,13989,3.97022,99,63,67,2365,1000,2.82669,136,6.37076,22395382854
91.7936,10894,3.97022,99,63,67,2365,1000,2.82669,136,6.37076,22495441730
88.6053,11286,3.97022,99,63,67,2365,1000,2.82669,136,6.37076,22595500186
62.7195,15944,3.97022,99,63,67,2365,1000,2.82669,136,6.37076,22695557282
70.4077,14203,6.99126,99,62,67,2366,1000,2.83037,135,6.37258,22795613359
60.9645,16403,6.99126,99,62,67,2366,1000,2.83037,135,6.37258,22895680695
64.1272,15594,6.99126,99,62,67,2366,1000,2.83037,135,6.37258,22995745361
61.1621,16350,6.99126,99,62,67,2366,1000,2.83037,135,6.37258,23095803487
62.22,16072,6.99126,99,62,67,2366,1000,2.83037,135,6.37258,23195859974
75.2785,13284,6.3354,98,61,67,2374,1000,2.84227,135,6.37239,23295916300
73.3138,13640,6.3354,98,61,67,2374,1000,2.84227,135,6.37239,23395972386
71.9114,13906,6.3354,98,61,67,2374,1000,2.84227,135,6.37239,23496041282
72.2439,13842,6.3354,98,61,67,2374,1000,2.84227,135,6.37239,23596110949
70.3334,14218,6.3354,98,61,67,2374,1000,2.84227,135,6.37239,23696170855
73.8771,13536,5.05549,99,60,67,2375,1000,2.83859,138,6.37138,23796226931
68.292,14643,5.05549,99,60,67,2375,1000,2.83859,138,6.37138,23896284677
74.3992,13441,5.05549,99,60,67,2375,1000,2.83859,138,6.37138,23996340664
96.3206,10382,5.05549,99,60,67,2375,1000,2.83859,138,6.37138,24096396730
90.4159,11060,5.05549,99,60,67,2375,1000,2.83859,138,6.37138,24196453246
87.7347,11398,4.80296,99,60,67,2367,1000,2.82284,134,6.37113,24296528082
77.2022,12953,4.80296,99,60,67,2367,1000,2.82284,134,6.37113,24396586018
76.5052,13071,4.80296,99,60,67,2367,1000,2.82284,134,6.37113,24496642985
74.8895,13353,4.80296,99,60,67,2367,1000,2.82284,134,6.37113,24596685021
75.0131,13331,4.80296,99,60,67,2367,1000,2.82284,134,6.37113,24696741017
82.4946,12122,6.93069,99,59,67,2372,1000,2.82284,135,6.37112,24796796403
91.3826,10943,6.93069,99,59,67,2372,1000,2.82284,135,6.37112,24896852730
91.8105,10892,6.93069,99,59,67,2372,1000,2.82284,135,6.37112,24996909116
89.3815,11188,6.93069,99,59,67,2372,1000,2.82284,135,6.37112,25096966302
89.6298,11157,6.93069,99,59,67,2372,1000,2.82284,135,6.37112,25197023048
74.8111,13367,5.13141,99,58,67,2368,1000,2.82652,135,6.37617,25297080745
71.9011,13908,5.13141,99,58,67,2368,1000,2.82652,135,6.37617,25397137441
59.1017,16920,5.13141,99,58,67,2368,1000,2.82652,135,6.37617,25497194517
55.2517,18099,5.13141,99,58,67,2368,1000,2.82652,135,6.37617,25597263343
55.1359,18137,5.13141,99,58,67,2368,1000,2.82652,135,6.37617,25697334820
57.5639,17372,5.68603,99,57,68,2366,1000,2.84327,135,6.37544,25797402776
54.7315,18271,5.68603,99,57,68,2366,1000,2.84327,135,6.37544,25897471842
59.6339,16769,5.68603,99,57,68,2366,1000,2.84327,135,6.37544,25997539648
59.7907,16725,5.68603,99,57,68,2366,1000,2.84327,135,6.37544,26097598085
62.1659,16086,5.68603,99,57,68,2366,1000,2.84327,135,6.37544,26197665631
59.1996,16892,7.85536,99,57,67,2366,1000,2.84327,138,6.3771,26297721947
61.885,16159,7.85536,99,57,67,2366,1000,2.84327,138,6.3771,26397778933
61.0426,16382,7.85536,99,57,67,2366,1000,2.84327,138,6.3771,26497835400
58.6304,17056,7.85536,99,57,67,2366,1000,2.84327,138,6.3771,26597891316
57.0288,17535,7.85536,99,57,67,2366,1000,2.84327,138,6.3771,26697947412
71.3369,14018,4.13625,98,57,68,2369,1000,2.82709,138,6.37734,26798003198
58.0316,17232,4.13625,98,57,68,2369,1000,2.82709,138,6.37734,26898059285
58.0619,17223,4.13625,98,57,68,2369,1000,2.82709,138,6.37734,26998115471
55.5679,17996,4.13625,98,57,68,2369,1000,2.82709,138,6.37734,27098171817
64.9182,15404,4.13625,98,57,68,2369,1000,2.82709,138,6.37734,27198229233
55.5957,17987,5.00611,99,56,68,2370,1000,2.8234,139,6.37493,27298285489
57.1952,17484,5.00611,99,56,68,2370,1000,2.8234,139,6.37493,27398341226
56.6283,17659,5.00611,99,56,68,2370,1000,2.8234,139,6.37493,27498398142
59.3965,16836,5.00611,99,56,68,2370,1000,2.8234,139,6.37493,27598455108
58.0552,17225,5.00611,99,56,68,2370,1000,2.8234,139,6.37493,27698512514
56.7827,17611,5.00611,99,56,68,2370,1000,2.8234,139,6.37493,27798569011
53.7924,18590,5.33333,99,55,68,2364,1000,2.8234,138,6.37493,27898626297
56.1356,17814,5.33333,99,55,68,2364,1000,2.8234,138,6.37493,27998681033
63.7836,15678,5.33333,99,55,68,2364,1000,2.8234,138,6.37493,28098737229
58.2242,17175,5.33333,99,55,68,2364,1000,2.8234,138,6.37493,28198794016
91.2825,10955,5.33333,99,55,68,2364,1000,2.8234,138,6.37493,28298850302
96.2001,10395,4.6398,99,55,68,2365,1000,2.82536,137,6.37542,28398907208
90.7276,11022,4.6398,99,55,68,2365,1000,2.82536,137,6.37542,28498963654
90.009,11110,4.6398,99,55,68,2365,1000,2.82536,137,6.37542,28599021061
95.6663,10453,4.6398,99,55,68,2365,1000,2.82536,137,6.37542,28699077827
90.4486,11056,4.6398,99,55,68,2365,1000,2.82536,137,6.37542,28799134533
79.0014,12658,3.81773,99,54,68,2361,1000,2.82536,134,6.36891,28899190179
96.1538,10400,3.81773,99,54,68,2361,1000,2.82536,134,6.36891,28999246266
76.9349,12998,3.81773,99,54,68,2361,1000,2.82536,134,6.36891,29099302862
97.229,10285,3.81773,99,54,68,2361,1000,2.82536,134,6.36891,29199360278
