os,cpu,gpu,ram,kernel,driver,cpuscheduler, , , , , 
Arch Linux,AMD Ryzen 7 5800X 8-Core Processor,Radeon RX 6700/6700 XT/6750 XT / 6800M/6850M XT,16300700,6.1.12-arch1-1,4.6 Mesa 22.3.6,schedutil, , , , , 
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
88.3002,11325,37.4384,94,74,65,2254,1000,3.25177,132,6.44855,12888974619
62.5665,15983,37.4384,94,74,65,2254,1000,3.25177,132,6.44855,12989052980
96.8335,10327,37.4384,94,74,65,2254,1000,3.25177,132,6.44855,13089140352
88.1757,11341,37.4384,94,74,65,2254,1000,3.25177,132,6.44855,13189216133
191.608,5219,37.4384,94,74,65,2254,1000,3.25177,132,6.44855,13289291945
102.923,9716,33.3333,97,74,66,2308,1000,3.26063,136,6.44918,13389366317
61.6523,16220,33.3333,97,74,66,2308,1000,3.26063,136,6.44918,13491507230
71.3725,14011,33.3333,97,74,66,2308,1000,3.26063,136,6.44918,13591582961
67.4536,14825,33.3333,97,74,66,2308,1000,3.26063,136,6.44918,13691658703
60.0565,16651,33.3333,97,74,66,2308,1000,3.26063,136,6.44918,13791737974
82.9944,12049,42.3267,97,75,66,2335,1000,3.31148,135,6.4486,13891814886
68.7144,14553,42.3267,97,75,66,2335,1000,3.31148,135,6.4486,13991885818
64.6663,15464,42.3267,97,75,66,2335,1000,3.31148,135,6.4486,14092013539
97.7899,10226,42.3267,97,75,66,2335,1000,3.31148,135,6.4486,14192095841
95.2109,10503,42.3267,97,75,66,2335,1000,3.31148,135,6.4486,14292171752
65.1423,15351,38.2822,98,75,66,2352,1000,3.3265,135,6.44941,14392249104
54.4989,18349,38.2822,98,75,66,2352,1000,3.3265,135,6.44941,14492327055
89.214,11209,38.2822,98,75,66,2352,1000,3.3265,135,6.44941,14592401777
74.599,13405,38.2822,98,75,66,2352,1000,3.3265,135,6.44941,14692479099
153.022,6535,38.2822,98,75,66,2352,1000,3.3265,135,6.44941,14792554770
90.4486,11056,41.8227,96,75,66,2284,1000,3.33824,133,6.45089,14892631842
31.6276,31618,41.8227,96,75,66,2284,1000,3.33824,133,6.45089,14992709143
90.2935,11075,41.8227,96,75,66,2284,1000,3.33824,133,6.45089,15092784785
74.2721,13464,41.8227,96,75,66,2284,1000,3.33824,133,6.45089,15192860937
68.6577,14565,41.8227,96,75,66,2284,1000,3.33824,133,6.45089,15292935708
45.0207,22212,41.8227,96,75,66,2284,1000,3.33824,133,6.45089,15393012040
82.122,12177,37.4083,96,75,66,2331,1000,3.39912,134,6.45267,15493088261
86.6251,11544,37.4083,96,75,66,2331,1000,3.39912,134,6.45267,15593165523
107.296,9320,37.4083,96,75,66,2331,1000,3.39912,134,6.45267,15693239954
96.6557,10346,37.4083,96,75,66,2331,1000,3.39912,134,6.45267,15793294886
94.0468,10633,37.4083,96,75,66,2331,1000,3.39912,134,6.45267,15893371098
62.9485,15886,23.0955,99,75,67,2359,1000,3.41389,135,6.45333,15996582481
92.5326,10807,23.0955,99,75,67,2359,1000,3.41389,135,6.45333,16096659353
126.743,7890,23.0955,99,75,67,2359,1000,3.41389,135,6.45333,16196711985
51.0491,19589,23.0955,99,75,67,2359,1000,3.41389,135,6.45333,16296925476
94.3663,10597,23.0955,99,75,67,2359,1000,3.41389,135,6.45333,16397002458
80.4117,12436,40.6484,97,74,66,2338,1000,3.42402,133,6.45366,16497077889
90.0739,11102,40.6484,97,74,66,2338,1000,3.42402,133,6.45366,16597154481
77.0238,12983,40.6484,97,74,66,2338,1000,3.42402,133,6.45366,16697229873
70.2543,14234,40.6484,97,74,66,2338,1000,3.42402,133,6.45366,16797308084
86.8885,11509,40.6484,97,74,66,2338,1000,3.42402,133,6.45366,16897383276
71.6589,13955,22.5182,98,74,66,2360,1000,3.45759,134,6.45546,16997458717
87.5964,11416,22.5182,98,74,66,2360,1000,3.45759,134,6.45546,17097536739
78.9079,12673,22.5182,98,74,66,2360,1000,3.45759,134,6.45546,17197611810
91.5667,10921,22.5182,98,74,66,2360,1000,3.45759,134,6.45546,17297687742
82.1288,12176,22.5182,98,74,66,2360,1000,3.45759,134,6.45546,17397762914
82.9187,12060,41.0161,97,74,66,2343,1000,3.52126,134,6.45401,17497838405
76.063,13147,41.0161,97,74,66,2343,1000,3.52126,134,6.45401,17597915047
53.9171,18547,41.0161,97,74,66,2343,1000,3.52126,134,6.45401,17697993638
63.6375,15714,41.0161,97,74,66,2343,1000,3.52126,134,6.45401,17798072580
78.3208,12768,41.0161,97,74,66,2343,1000,3.52126,134,6.45401,17898149481
83.5143,11974,32.6757,97,74,66,2338,1000,3.52126,133,6.45498,17998226563
79.4723,12583,32.6757,97,74,66,2338,1000,3.52126,133,6.45498,18098302365
