os,cpu,gpu,ram,kernel,driver,cpuscheduler,  ,  ,  ,  , ,  ,  ,  ,  , 
Arch Linux,AMD Ryzen 7 5800X 8-Core Processor,Radeon RX 6700/6700 XT/6750 XT / 6800M/6850M XT,16300700,6.1.12-arch1-1,4.6 Mesa 22.3.6,schedutil,  ,  ,  ,  , 
71.4439,13997,3.10945,99,55,68,2334,1000,2.9882,129,4.74484,32997837982
76.9112,13002,3.10945,99,55,68,2334,1000,2.9882,129,4.74484,33097893794
67.7002,14771,3.10945,99,55,68,2334,1000,2.9882,129,4.74484,33197948685
72.7379,13748,3.10945,99,55,68,2334,1000,2.9882,129,4.74484,33298017727
75.6029,13227,3.10945,99,55,68,2334,1000,2.9882,129,4.74484,33398082339
74.8671,13357,2.84653,99,54,68,2335,1000,2.9882,129,4.74507,33498151790
67.1006,14903,2.84653,99,54,68,2335,1000,2.9882,129,4.74507,33598222072
71.4337,13999,2.84653,99,54,68,2335,1000,2.9882,129,4.74507,33698292963
70.8717,14110,2.84653,99,54,68,2335,1000,2.9882,129,4.74507,33798364635
72.4061,13811,2.84653,99,54,68,2335,1000,2.9882,129,4.74507,33898433796
76.3301,13101,3.58911,99,54,68,2334,1000,2.9882,129,4.74507,33998491458
75.0525,13324,3.58911,99,54,68,2334,1000,2.9882,129,4.74507,34098548110
81.057,12337,3.58911,99,54,68,2334,1000,2.9882,129,4.74507,34198606571
71.8288,13922,3.58911,99,54,68,2334,1000,2.9882,129,4.74507,34298678733
70.2938,14226,3.58911,99,54,68,2334,1000,2.9882,129,4.74507,34398757374
66.1638,15114,5.16605,99,54,68,2330,1000,2.99977,129,4.74626,34498813556
67.838,14741,5.16605,99,54,68,2330,1000,2.99977,129,4.74626,34598869337
71.9373,13901,5.16605,99,54,68,2330,1000,2.99977,129,4.74626,34698924129
71.9942,13890,5.16605,99,54,68,2330,1000,2.99977,129,4.74626,34798979381
72.1032,13869,5.16605,99,54,68,2330,1000,2.99977,129,4.74626,34899034772
82.352,12143,2.99625,99,53,68,2320,1000,2.99977,129,4.74601,34999092184
72.5058,13792,2.99625,99,53,68,2320,1000,2.99977,129,4.74601,35099156565
67.2993,14859,2.99625,99,53,68,2320,1000,2.99977,129,4.74601,35199224997
67.6544,14781,2.99625,99,53,68,2320,1000,2.99977,129,4.74601,35299297728
72.0409,13881,2.99625,99,53,68,2320,1000,2.99977,129,4.74601,35399370150
71.5052,13985,2.98879,99,53,68,2324,1000,2.98823,129,4.7465,35499443372
81.6993,12240,2.98879,99,53,68,2324,1000,2.98823,129,4.7465,35599501553
75.5515,13236,2.98879,99,53,68,2324,1000,2.98823,129,4.7465,35699575505
71.6486,13957,2.98879,99,53,68,2324,1000,2.98823,129,4.7465,35799632296
67.6911,14773,2.98879,99,53,68,2324,1000,2.98823,129,4.7465,35899676918
58.5892,17068,2.61194,99,52,68,2323,1000,2.98823,129,4.7465,35999733799
