os,cpu,gpu,ram,kernel,driver,cpuscheduler
Arch Linux,AMD Ryzen 7 5800X 8-Core Processor,Radeon RX 6700/6700 XT/6750 XT / 6800M/6850M XT,16300712,6.1.12-arch1-1,4.6 Mesa 22.3.6,schedutil
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
72.2282,13845,3.22581,98,51,68,2345,1000,3.19227,131,6.48558,32266106662
69.1419,14463,3.22581,98,51,68,2345,1000,3.19227,131,6.48558,32366180478
73.2923,13644,3.22581,98,51,68,2345,1000,3.19227,131,6.48558,32466250914
71.7669,13934,3.22581,98,51,68,2345,1000,3.19227,131,6.48558,32566324340
73.1797,13665,3.22581,98,51,68,2345,1000,3.19227,131,6.48558,32666397877
84.8033,11792,3.34988,99,50,68,2344,1000,3.18859,131,6.48366,32766471113
82.0614,12186,3.34988,99,50,68,2344,1000,3.18859,131,6.48366,32866530689
77.2201,12950,3.34988,99,50,68,2344,1000,3.18859,131,6.48366,32966586315
85.237,11732,3.34988,99,50,68,2344,1000,3.18859,131,6.48366,33066657242
88.6997,11274,3.34988,99,50,68,2344,1000,3.18859,131,6.48366,33166728388
85.8811,11644,2.97767,99,50,67,2342,1000,3.18859,130,6.48366,33266786934
72.5321,13787,2.97767,99,50,67,2342,1000,3.18859,130,6.48366,33366846210
