os,cpu,gpu,ram,kernel,driver,cpuscheduler,  ,  ,  ,  , 
Arch Linux,AMD Ryzen 7 5800X 8-Core Processor,Radeon RX 6700/6700 XT/6750 XT / 6800M/6850M XT,16300712,6.1.12-arch1-1,4.6 Mesa 22.3.6,schedutil,  ,  ,  ,  , 
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
44.0548,22699,29.2405,99,74,66,2345,1000,2.99492,134,6.58356,10746701499
76.7813,13024,29.2405,99,74,66,2345,1000,2.99492,134,6.58356,10846753535
74.355,13449,33.5821,98,75,66,2347,1000,2.9752,135,6.58264,10946805541
82.5355,12116,33.5821,98,75,66,2347,1000,2.9752,135,6.58264,11046859527
113.52,8809,33.5821,98,75,66,2347,1000,2.9752,135,6.58264,11146912664
67.5813,14797,33.5821,98,75,66,2347,1000,2.9752,135,6.58264,11246967360
72.0357,13882,33.5821,98,75,66,2347,1000,2.9752,135,6.58264,11347020996
74.8671,13357,40.5439,98,75,66,2346,1000,3.06237,135,6.58184,11447072382
76.0341,13152,40.5439,98,75,66,2346,1000,3.06237,135,6.58184,11547123859
84.1893,11878,40.5439,98,75,66,2346,1000,3.06237,135,6.58184,11647175255
72.7326,13749,40.5439,98,75,66,2346,1000,3.06237,135,6.58184,11747226871
52.5873,19016,40.5439,98,75,66,2346,1000,3.06237,135,6.58184,11847250757
71.5717,13972,30.3639,99,75,66,2345,1000,2.9823,135,6.5837,11947303234
64.5411,15494,30.3639,99,75,66,2345,1000,2.9823,135,6.5837,12047355970
89.5736,11164,30.3639,99,75,66,2345,1000,2.9823,135,6.5837,12147396536
77.997,12821,30.3639,99,75,66,2345,1000,2.9823,135,6.5837,12247449352
79.3084,12609,30.3639,99,75,66,2345,1000,2.9823,135,6.5837,12347502249
63.3312,15790,39.9758,98,76,67,2342,1000,2.97197,135,6.58288,12447554895
73.9098,13530,39.9758,98,76,67,2342,1000,2.97197,135,6.58288,12547606901
74.3273,13454,39.9758,98,76,67,2342,1000,2.97197,135,6.58288,12647649237
76.1963,13124,39.9758,98,76,67,2342,1000,2.97197,135,6.58288,12747701153
76.5931,13056,39.9758,98,76,67,2342,1000,2.97197,135,6.58288,12847752510
71.7772,13932,29.9878,98,76,67,2340,1000,2.97197,134,6.58315,12947804116
74.599,13405,29.9878,98,76,67,2340,1000,2.97197,134,6.58315,13047855522
74.2776,13463,29.9878,98,76,67,2340,1000,2.97197,134,6.58315,13147910878
76.9231,13000,29.9878,98,76,67,2340,1000,2.97197,134,6.58315,13247963015
93.3184,10716,29.9878,98,76,67,2340,1000,2.97197,134,6.58315,13348016281
74.3163,13456,29.4632,97,75,66,2320,1000,3.01818,134,6.58367,13448076327
77.3335,12931,29.4632,97,75,66,2320,1000,3.01818,134,6.58367,13548132583
78.4191,12752,29.4632,97,75,66,2320,1000,3.01818,134,6.58367,13648186820
80.5802,12410,29.4632,97,75,66,2320,1000,3.01818,134,6.58367,13748239446
79.2205,12623,29.4632,97,75,66,2320,1000,3.01818,134,6.58367,13848291542
67.49,14817,26.9663,97,75,67,2313,1000,3.07915,134,6.58114,13948343708
40.4678,24711,26.9663,97,75,67,2313,1000,3.07915,134,6.58114,14048394455
52.9297,18893,26.9663,97,75,67,2313,1000,3.07915,134,6.58114,14148447241
63.674,15705,26.9663,97,75,67,2313,1000,3.07915,134,6.58114,14248501117
60.9645,16403,26.9663,97,75,67,2313,1000,3.07915,134,6.58114,14348556183
70.0133,14283,32.7228,98,75,67,2342,1000,3.129,133,6.58178,14448609700
73.4808,13609,32.7228,98,75,67,2342,1000,3.129,133,6.58178,14548661586
52.0616,19208,32.7228,98,75,67,2342,1000,3.129,133,6.58178,14648714062
62.6488,15962,32.7228,98,75,67,2342,1000,3.129,133,6.58178,14748765688
48.9884,20413,32.7228,98,75,67,2342,1000,3.129,133,6.58178,14848817215
64.3376,15543,26.2315,96,75,67,2282,1000,3.1317,131,6.5821,14948870521
61.4931,16262,26.2315,96,75,67,2282,1000,3.1317,131,6.5821,15048927497
67.0691,14910,26.2315,96,75,67,2282,1000,3.1317,131,6.5821,15148985473
82.2707,12155,26.2315,96,75,67,2282,1000,3.1317,131,6.5821,15249037019
63.0398,15863,26.2315,96,75,67,2282,1000,3.1317,131,6.5821,15349090796
67.2405,14872,26.1934,99,75,67,2365,1000,3.10931,134,6.5825,15449142792
56.4048,17729,26.1934,99,75,67,2365,1000,3.10931,134,6.5825,15549195778
66.4319,15053,26.1934,99,75,67,2365,1000,3.10931,134,6.5825,15649249044
64.7375,15447,26.1934,99,75,67,2365,1000,3.10931,134,6.5825,15749301101
68.1385,14676,26.1934,99,75,67,2365,1000,3.10931,134,6.5825,15849352727
